2457478.63476800 0.99918800 0.00039100 -0.39028540 1211710.43647971
2457478.63574600 0.99997400 0.00039100 -0.39029940 1235999.28672271
2457478.63672400 0.99968300 0.00039100 -0.39027840 1265224.01003871
2457478.63770000 1.00259600 0.00039100 -0.39022340 1255635.86488371
2457478.63867500 0.99921400 0.00039000 -0.39013340 1268253.12132071
2457478.63972000 0.99996900 0.00039100 -0.38999740 1236029.74678971
2457478.64076700 1.00018100 0.00039100 -0.38982440 1203118.06785271
2457478.64174400 0.99794000 0.00039000 -0.38962540 1326917.81708371
2457478.64272100 1.00114000 0.00039100 -0.38939240 1260405.68369371
2457478.64375200 1.00049300 0.00039100 -0.38910840 1270397.71743371
2457478.64478400 1.00077500 0.00039200 -0.38878640 1173402.92025371
2457478.64576000 0.99807300 0.00039100 -0.38844540 1247062.24135271
2457478.64673900 1.00124000 0.00039200 -0.38806840 1169580.86837071
2457478.64771400 0.99904500 0.00039100 -0.38765840 1168908.91190671
2457478.64882200 0.99853400 0.00039200 -0.38715040 1100093.08134071
2457478.64979700 0.99765500 0.00039200 -0.38666540 1083668.52097271
2457478.65077200 0.99674800 0.00039100 -0.38614640 1185137.77003771
2457478.65186100 0.99745500 0.00039100 -0.38552440 1120434.14647171
2457478.65283800 0.99791400 0.00039200 -0.38492940 1050522.89132271
2457478.65495400 0.99744400 0.00039600 -0.38351940 591934.33189871
2457478.65593300 0.99600900 0.00039200 -0.38281040 972553.58831871
2457478.65691100 0.99493100 0.00039200 -0.38206740 1024285.90887571
2457478.65789400 0.99431800 0.00039200 -0.38128340 959487.56271271
2457478.65893900 0.99259300 0.00039000 -0.38040840 1204666.75208571
2457478.65998200 0.99387700 0.00039000 -0.37949640 1222513.26020771
2457478.66096200 0.99239300 0.00039000 -0.37860140 1182312.05552271
2457478.66194100 0.99048400 0.00039000 -0.37767040 1178518.47516471
2457478.66305200 0.99058100 0.00039000 -0.37656940 1148724.25839771
2457478.66416300 0.99167600 0.00039100 -0.37541940 1072741.74676671
2457478.66534200 0.99340100 0.00039100 -0.37414940 1041164.66928771
2457478.66641500 0.99006600 0.00039100 -0.37294640 1002068.37881671
2457478.66743500 0.99132600 0.00039100 -0.37176040 1071335.09253371
2457478.66845900 0.99338100 0.00039100 -0.37052840 1100173.10228771
2457478.66946900 0.98967500 0.00039000 -0.36927240 1065738.89042871
2457478.67048900 0.99236300 0.00039200 -0.36796340 947990.41566971
2457478.67152300 0.99047800 0.00039000 -0.36659440 1117433.28393971
2457478.67255800 0.99372200 0.00039100 -0.36518040 1123438.17157371
2457478.67368400 0.99097000 0.00039100 -0.36359340 1076328.93681771
2457478.67469000 0.99119400 0.00039100 -0.36213240 975740.57051371
2457478.67568500 0.99222900 0.00039600 -0.36064440 487005.49176871
2457478.67829800 0.99221500 0.00039400 -0.35654440 728630.51951271
2457478.68160500 0.99070500 0.00039200 -0.35093240 922122.27916571
2457478.68331300 0.99035300 0.00039100 -0.34787040 950266.53499271
2457478.68437000 0.98952000 0.00039200 -0.34590340 874926.53749171
2457478.68592200 0.99133400 0.00039300 -0.34292040 777402.54668271
2457478.69200400 0.98750700 0.00039100 -0.33021640 961786.06643171
2457478.69304000 0.98895000 0.00039100 -0.32788240 1038202.72721771
2457478.69407300 0.98955700 0.00039100 -0.32550440 1023496.95358971
2457478.69504800 0.99100400 0.00039200 -0.32321240 879794.71270971
2457478.71312900 0.99009000 0.00039500 -0.27192940 548675.89235671
2457478.71907700 0.98815000 0.00039200 -0.25103540 785094.29017671
2457478.72080500 0.98961400 0.00039200 -0.24459640 928418.67007171
2457478.72178100 0.98905700 0.00039200 -0.24085740 897558.11180571
2457478.72276100 0.98937100 0.00039200 -0.23704140 787062.60928971
2457478.72380400 0.99201400 0.00039700 -0.23290840 271411.60447171
2457478.72504400 0.99063000 0.00039400 -0.22790040 656741.78469871
2457478.72609100 0.99131100 0.00039400 -0.22359340 643206.78892571
2457478.72713600 0.99182100 0.00039500 -0.21921440 630372.71806971
2457478.72834100 0.99052300 0.00039400 -0.21407840 653336.40453771
2457478.72938400 0.99194400 0.00039400 -0.20954140 717669.31497871
2457478.73042900 0.99342600 0.00039500 -0.20492340 649033.20249671
2457478.73151600 0.99110600 0.00039400 -0.20003140 659569.12590071
2457478.73249200 0.99043900 0.00039400 -0.19556340 657862.89656171
2457478.73357700 0.99114400 0.00039500 -0.19051540 582904.90224171
2457478.73455200 0.99335200 0.00039800 -0.18589740 228332.68792271
2457478.73614800 0.99081600 0.00039600 -0.17818340 395064.13165471
2457478.73712500 0.99063500 0.00039500 -0.17336440 557714.68676071
2457478.73810200 0.99014600 0.00039400 -0.16846040 673882.58068071
2457478.73908200 0.99082300 0.00039400 -0.16346840 692744.60745671
2457478.74005700 0.99222200 0.00039500 -0.15842040 574764.63511371
2457478.74127800 0.99042000 0.00039500 -0.15197740 573191.07757871
2457478.74250000 0.99100300 0.00039500 -0.14541240 522143.85775771
2457478.74347600 0.99137700 0.00039500 -0.14007140 490872.92777771
2457478.74445300 0.99149000 0.00039600 -0.13464240 394754.58250271
2457478.74543700 0.99170100 0.00039600 -0.12908040 451761.50611471
2457478.74655200 0.99056700 0.00039500 -0.12267540 483356.59365371
2457478.74776800 0.99180900 0.00039600 -0.11555040 449143.84398571
2457478.74874500 0.99278100 0.00039800 -0.10972840 178719.54943471
2457478.74978700 0.99127900 0.00039800 -0.10340940 241918.28679171
2457478.75108300 0.98920600 0.00039800 -0.09540240 170597.96897471
2457478.75281200 0.99046300 0.00039700 -0.08445840 218021.46131571
2457478.75384200 0.99334400 0.00040300 -0.07778540 -299054.22640129
2457478.75500600 0.99163300 0.00039800 -0.07011240 185548.85238671
2457478.75611700 0.99304400 0.00040300 -0.06265040 -388164.91253229
2457478.75710000 0.99245000 0.00039900 -0.05593540 129204.69398071
2457478.75808100 0.99182500 0.00039900 -0.04912640 114426.65877671
2457478.75905800 0.99255800 0.00039900 -0.04222640 65622.50521171
2457478.76003900 0.99344900 0.00040000 -0.03518840 60114.51824171
2457478.76102200 0.99334200 0.00040100 -0.02802540 -128162.96964729
2457478.76206800 0.99303700 0.00040000 -0.02026740 30086.65170771
2457478.76311800 0.99307200 0.00039900 -0.01235040 119618.82377871
2457478.76409500 0.99147800 0.00039900 -0.00485740 96581.15241871
2457478.76507300 0.99327300 0.00040000 0.00277860 50502.98894171
2457478.76639400 0.99419400 0.00040000 0.01328660 104131.97291171
2457478.76760400 0.99285300 0.00040000 0.02309960 -10719.42463329
2457478.76858900 0.99293800 0.00040000 0.03125260 -36964.00253629
2457478.76969700 0.99435900 0.00040100 0.04058460 -86383.09976529
2457478.77067400 0.99128900 0.00040100 0.04895360 -97083.71286529
2457478.77166800 0.99439300 0.00040200 0.05762760 -190955.14924029
2457478.77277100 0.99289400 0.00040200 0.06741460 -250091.12549329
2457478.77388100 0.99346600 0.00040200 0.07746360 -222632.47246129
2457478.77498400 0.99378500 0.00040300 0.08762760 -264931.48884129
2457478.77603700 0.99488700 0.00040300 0.09751760 -211878.94939829
2457478.77714800 0.99815000 0.00040300 0.10814960 -234420.83632229
2457478.77822100 0.99812500 0.00040300 0.11861360 -265692.15697729
2457478.77920500 0.99645300 0.00040400 0.12839060 -333266.10610229
2457478.78020300 0.99928500 0.00040400 0.13848960 -373819.11941129
2457478.78120000 0.99872700 0.00040600 0.14874560 -458595.25757529
2457478.78231700 1.00022300 0.00040600 0.16044960 -491252.64016729
2457478.78345500 0.99808500 0.00040700 0.17263460 -661643.48911629
2457478.78444400 1.00256600 0.00040800 0.18341560 -621292.69668329
2457478.78555800 1.00148900 0.00040700 0.19580460 -633756.12650229
2457478.78680500 1.00153100 0.00040800 0.20996760 -704883.20827929
2457478.78781700 0.99732700 0.00040700 0.22169460 -697961.35149329
2457478.78899700 1.00106600 0.00040800 0.23566360 -759588.19021229
2457478.79011400 0.99890400 0.00040900 0.24915960 -860425.00031529
2457478.79116700 1.00048100 0.00041000 0.26213960 -948837.23946929
2457478.79215500 0.99913300 0.00041100 0.27455160 -1021411.34362529
2457478.79316600 1.00201900 0.00041000 0.28751160 -883375.71730429
2457478.79430600 1.00152700 0.00041000 0.30241160 -886615.68831929
2457478.79530700 0.99811700 0.00041000 0.31575960 -981117.92069529
2457478.79631300 1.00238200 0.00041200 0.32945260 -1028754.40992629
2457478.79743000 1.00127700 0.00041300 0.34496560 -1121473.86401429
2457478.79846600 0.99996200 0.00041300 0.35964760 -1115896.01020929
2457478.79960800 1.00036600 0.00041300 0.37618260 -1200458.96899729
2457478.80064300 0.99764900 0.00041300 0.39151160 -1234706.36952329
2457478.80198400 0.99866300 0.00041200 0.41183760 -1033959.57030229
2457478.80308300 0.99874400 0.00041200 0.42889760 -1143588.90302829
2457478.80416000 0.99352300 0.00041100 0.44599760 -1119529.43743929
2457478.80521300 1.00144400 0.00041400 0.46308160 -1219584.71839029
2457478.80622700 0.99996800 0.00041400 0.47988060 -1262625.51517229
2457478.80737000 0.99650400 0.00041300 0.49926160 -1296323.85686629
2457478.80847500 1.00220900 0.00041600 0.51843060 -1458335.43429729
2457478.80955100 0.99687500 0.00041400 0.53752660 -1399210.84733629
2457478.81058700 1.00334100 0.00041700 0.55633760 -1550610.70773229
