2457087.39962600 1.00215600 0.00108000 -1.67088608 -0.08281786 -0.07546176
2457087.40483500 0.99869400 0.00106200 -1.67088608 -0.08648286 -0.07025276
2457087.40666300 0.99947600 0.00106600 -1.67088608 -0.08752886 -0.06842476
2457087.40887400 0.99741100 0.00106200 -1.67088608 -0.08862786 -0.06621376
2457087.41086500 1.00056700 0.00105400 -1.67088608 -0.08946186 -0.06422276
2457087.41302800 0.99801200 0.00105800 -1.67088608 -0.09020386 -0.06205976
2457087.41518100 1.00127900 0.00105400 -1.67088608 -0.09077086 -0.05990676
2457087.41742600 1.00140800 0.00105800 -1.67088608 -0.09118086 -0.05766176
2457087.41983400 1.00048600 0.00105800 -1.67088608 -0.09141586 -0.05525376
2457087.42224100 1.00162200 0.00106600 -1.67088608 -0.09143886 -0.05284676
2457087.42479900 1.00044200 0.00105800 -1.67088608 -0.09123186 -0.05028876
2457087.42669700 1.00126800 0.00105400 -1.67088608 -0.09092286 -0.04839076
2457087.42856000 1.00034600 0.00104700 -1.67088608 -0.09049086 -0.04652776
2457087.43281900 0.99912600 0.00111000 0.32911392 -0.08902586 -0.04226876
2457087.43455500 1.00217500 0.00109100 0.32911392 -0.08823686 -0.04053276
2457087.43604800 0.99762900 0.00110600 0.32911392 -0.08746886 -0.03903976
2457087.43771500 1.00080700 0.00109100 0.32911392 -0.08651386 -0.03737276
2457087.43938100 0.99836600 0.00108800 0.32911392 -0.08545486 -0.03570676
2457087.44104800 1.00064800 0.00108400 0.32911392 -0.08429086 -0.03403976
2457087.44280700 0.99730800 0.00107300 0.32911392 -0.08294986 -0.03228076
2457087.44456500 0.99859500 0.00109500 0.32911392 -0.08149086 -0.03052276
2457087.44633600 0.99682100 0.00109900 0.32911392 -0.07990386 -0.02875176
2457087.44820000 1.00242600 0.00106900 0.32911392 -0.07810386 -0.02688776
2457087.44984300 1.00047900 0.00107700 0.32911392 -0.07640386 -0.02524476
2457087.45148700 0.99910700 0.00105800 0.32911392 -0.07459886 -0.02360076
2457087.45313000 1.00119400 0.00108400 0.32911392 -0.07268886 -0.02195776
2457087.45482000 0.99931400 0.00106600 0.32911392 -0.07061286 -0.02026776
2457087.45646400 1.00097700 0.00108000 0.32911392 -0.06848386 -0.01862376
2457087.45816500 1.00072600 0.00108800 0.32911392 -0.06616586 -0.01692276
2457087.45979600 1.00114600 0.00106900 0.32911392 -0.06383186 -0.01529176
2457087.46142800 1.00162500 0.00108000 0.32911392 -0.06138886 -0.01365976
2457087.46307100 1.00116800 0.00107700 0.32911392 -0.05881686 -0.01201676
2457087.46469200 0.99719700 0.00106200 0.32911392 -0.05617086 -0.01039576
2457087.46632400 1.00183200 0.00108400 0.32911392 -0.05339286 -0.00876376
2457087.46777000 1.00153700 0.00108400 0.32911392 -0.05083486 -0.00731776
2457087.46943700 0.99716800 0.00108400 0.32911392 -0.04777586 -0.00565076
2457087.47106900 0.99660400 0.00106200 0.32911392 -0.04466386 -0.00401876
2457087.47273600 0.99914000 0.00107300 0.32911392 -0.04136286 -0.00235176
2457087.47439100 0.99436900 0.00108800 0.32911392 -0.03796086 -0.00069676
2457087.47603300 0.99392700 0.00106600 0.32911392 -0.03446086 0.00094524
2457087.47765400 0.99181000 0.00108400 0.32911392 -0.03088786 0.00256624
2457087.47929700 0.99406000 0.00108000 0.32911392 -0.02713786 0.00420924
2457087.48095200 0.99226000 0.00106600 0.32911392 -0.02323286 0.00586424
2457087.48273500 0.99151600 0.00108800 0.32911392 -0.01887986 0.00764724
2457087.48447100 0.99568900 0.00109500 0.32911392 -0.01449086 0.00938324
2457087.48621900 0.99311600 0.00106900 0.32911392 -0.00992086 0.01113124
2457087.48804700 0.99084100 0.00105400 0.32911392 -0.00497386 0.01295924
2457087.48980700 0.98973100 0.00108800 0.32911392 -0.00005286 0.01471924
2457087.49166900 0.99158600 0.00106900 0.32911392 0.00533614 0.01658124
2457087.49348600 0.99339200 0.00105800 0.32911392 0.01077014 0.01839824
2457087.49534900 0.99197300 0.00106200 0.32911392 0.01652914 0.02026124
2457087.49710900 0.99070100 0.00108800 0.32911392 0.02214314 0.02202124
2457087.49856700 0.99103300 0.00107300 0.32911392 0.02692914 0.02347924
2457087.50021100 0.98896800 0.00106600 0.32911392 0.03246914 0.02512324
2457087.50178500 0.98887200 0.00105800 0.32911392 0.03792414 0.02669724
2457087.50335900 0.98920400 0.00105800 0.32911392 0.04352714 0.02827124
2457087.50495600 0.98750400 0.00106600 0.32911392 0.04936714 0.02986824
2457087.50649500 0.98981600 0.00109500 0.32911392 0.05514414 0.03140724
2457087.50804500 0.99036500 0.00109500 0.32911392 0.06111714 0.03295724
2457087.50963100 0.98978300 0.00108800 0.32911392 0.06738414 0.03454324
2457087.51124000 0.99133500 0.00108800 0.32911392 0.07391214 0.03615224
2457087.51279100 0.98900500 0.00107700 0.32911392 0.08036914 0.03770324
2457087.51435300 0.98973800 0.00106600 0.32911392 0.08704214 0.03926524
2457087.51591600 0.98961300 0.00106600 0.32911392 0.09388514 0.04082824
2457087.51746700 0.98865400 0.00107700 0.32911392 0.10085114 0.04237924
2457087.51900600 0.99004400 0.00111700 0.32911392 0.10793814 0.04391824
2457087.52054500 0.98869500 0.00108400 0.32911392 0.11520214 0.04545724
2457087.52210800 0.98925900 0.00108400 0.32911392 0.12276114 0.04702024
2457087.52370400 0.98747800 0.00107700 0.32911392 0.13068414 0.04861624
2457087.52527800 0.98819700 0.00109100 0.32911392 0.13869314 0.05019024
2457087.52686400 0.98954700 0.00107300 0.32911392 0.14696514 0.05177624
2457087.52846100 0.99052400 0.00109900 0.32911392 0.15551014 0.05337324
2457087.52980300 0.98701700 0.00109900 0.32911392 0.16286314 0.05471524
2457087.53138900 0.98911900 0.00108400 0.32911392 0.17175014 0.05630124
2457087.53297500 0.98847400 0.00109500 0.32911392 0.18086314 0.05788724
2457087.53453700 0.99067500 0.00112100 0.32911392 0.19007014 0.05944924
2457087.53608800 0.99092200 0.00114300 0.32911392 0.19943714 0.06100024
2457087.53761600 0.99018100 0.00111000 0.32911392 0.20889214 0.06252824
2457087.53918900 0.98739000 0.00112500 0.32911392 0.21887614 0.06410124
