2457444.72819600 1.00059400 0.00069600 -0.38654547 0.46517050 -2.99048682 -1.98966220
2457444.72994600 1.00112000 0.00069600 -0.38663247 0.17163750 0.05817918 -6.34305320
2457444.73148200 1.00076600 0.00069700 -0.38662847 0.11676050 -1.78107782 -1.23512920
2457444.73304600 0.99716400 0.00069200 -0.38652947 -0.01466950 -0.99322282 -1.43862820
2457444.73456900 1.00185000 0.00069600 -0.38634847 -0.31979750 0.39089618 -3.23874020
2457444.73610300 1.00081900 0.00069900 -0.38608547 0.60391950 -1.29460182 -4.15774220
2457444.73764000 0.99942400 0.00069600 -0.38573847 -0.73398250 -0.60171582 2.96344180
2457444.73917400 1.00009500 0.00069700 -0.38530047 0.02601550 -1.88142482 -1.23738320
2457444.74093000 0.99996100 0.00069600 -0.38469647 -0.39868350 -2.33460382 -4.39142220
2457444.74258700 1.00143200 0.00069900 -0.38402247 0.12197850 -0.43196082 -2.02597520
2457444.74412100 0.99957300 0.00069700 -0.38331247 0.31933150 -1.59371582 -2.44308720
2457444.74568400 0.99890600 0.00069800 -0.38250047 0.15303050 -1.35317482 1.68287580
2457444.74732400 1.00082500 0.00069900 -0.38154747 0.27692450 -0.61726082 0.71962180
2457444.74897100 1.00116400 0.00069900 -0.38048747 0.27764250 -0.85001582 -6.20320320
2457444.75049500 0.99978700 0.00069800 -0.37942547 -0.03830350 -1.10760982 -3.66930420
2457444.75224100 0.99888400 0.00069600 -0.37809447 -0.25169250 -3.11896682 -2.74993220
2457444.75380900 0.99897900 0.00069600 -0.37681247 -0.10916650 -1.63749682 2.17594080
2457444.75533400 1.00303700 0.00069900 -0.37546147 0.17367150 -1.04923082 -5.55072920
2457444.75698400 0.99938200 0.00069900 -0.37391347 0.32919150 -2.25695382 0.24098480
2457444.75862200 1.00212600 0.00069900 -0.37226947 0.12623050 -1.15282882 -1.76496220
2457444.76014400 1.00150200 0.00069900 -0.37064647 0.04233150 -1.18021682 -1.44005020
2457444.76179200 0.99910400 0.00070000 -0.36879247 0.23402550 -0.38935882 2.22662680
2457444.76343700 1.00087000 0.00069800 -0.36682747 0.04234450 -1.37134182 -5.77654020
2457444.76508000 0.99753500 0.00069800 -0.36477047 0.40457150 -1.52621782 2.67886280
2457444.76672700 0.99969300 0.00069900 -0.36259147 -0.19881250 -0.74414682 -2.17000220
2457444.76847900 0.99790400 0.00069900 -0.36015447 0.12952450 -1.81328682 -5.47414820
2457444.77014400 0.99692800 0.00069900 -0.35773547 -0.09284050 -2.58142882 -3.85722920
2457444.77178500 0.99643800 0.00069900 -0.35523047 -0.37074850 -2.56097782 -2.18063620
2457444.77343200 0.99461200 0.00069900 -0.35260547 0.84893550 -1.05161682 3.91315080
2457444.77507700 0.99554200 0.00070000 -0.34987147 0.48226450 -1.31185982 2.66362880
2457444.77672400 0.99288800 0.00069800 -0.34701747 0.78954450 -2.98949282 1.49854680
2457444.77837300 0.99220900 0.00069800 -0.34403847 -0.02642950 -0.10828882 1.79500980
2457444.78001700 0.99008400 0.00069800 -0.34095047 0.02093750 -1.82208082 -0.42768920
2457444.78166300 0.99199700 0.00070000 -0.33774247 0.24849350 -0.38717282 0.80498880
2457444.78330800 0.99225000 0.00069900 -0.33442347 0.09976250 0.80978918 7.19327380
2457444.78494500 0.99040200 0.00069900 -0.33098447 0.25866150 -1.45343982 5.25912680
2457444.78668800 0.99244800 0.00070000 -0.32719247 -0.00438150 -0.09855982 1.97477480
2457444.78825000 0.99130400 0.00070200 -0.32367447 -0.06685850 -0.26778682 1.89626980
2457444.78988400 0.99103800 0.00070100 -0.31986547 0.32732950 -0.69481882 0.88014280
2457444.79153200 0.99069700 0.00070100 -0.31590347 0.52562950 0.66731318 4.92258580
2457444.79318000 0.99164500 0.00070200 -0.31180047 -0.18195250 -0.15079382 -3.31102920
2457444.79482800 0.99050000 0.00070200 -0.30756747 0.35332450 -1.27651482 -0.02412120
2457444.79647100 0.99107200 0.00070200 -0.30321647 -0.26269650 -0.56003082 0.19574880
2457444.79810900 0.99030500 0.00070300 -0.29872747 -0.13475950 -1.49456082 -4.57378520
2457444.79975900 0.99103500 0.00070300 -0.29407747 0.01000950 1.34197318 1.34184980
2457444.80150400 0.98844300 0.00070200 -0.28899747 -0.57145450 -0.94719282 1.50705680
2457444.80324200 0.99012300 0.00070300 -0.28377947 -0.68282850 -0.21483582 3.45832680
2457444.80490200 0.99046700 0.00070400 -0.27863547 -0.82458350 -0.66974782 1.53819980
2457444.80646500 0.98730500 0.00070300 -0.27366047 -0.91683550 -1.30875382 4.71189180
2457444.80810600 0.98912000 0.00070400 -0.26827047 -0.94907050 -0.19701882 0.24206180
