2457453.98947100 1.00533200 0.00283500 331.49252517 0.65854925 -0.13606395
2457453.99101300 1.00655100 0.00271200 235.28802617 1.09452425 -0.02265195
2457453.99255600 1.00076500 0.00260400 169.74776417 1.13933525 0.14112005
2457453.99410000 1.00964500 0.00256500 148.00862717 0.57898025 -0.24740495
2457453.99564100 1.00708000 0.00247400 164.07441417 0.26997725 0.00994505
2457453.99718400 1.00474500 0.00263400 -15.20739583 1.53140725 0.37352105
2457453.99872200 1.00282900 0.00245400 69.58031817 1.68015125 0.09579505
2457454.00026200 1.01012000 0.00239300 133.64476317 0.55094625 -0.07511995
2457454.00179700 1.01055200 0.00242300 98.64997417 0.95496325 0.21069005
2457454.00333200 0.99847900 0.00241000 60.86583817 1.63879125 -0.54575895
2457454.00746900 1.00385000 0.00234900 123.14529317 0.09795725 -0.01961995
2457454.00902300 1.00250000 0.00232900 126.10088217 0.11270825 -0.02990495
2457454.01053900 1.00762600 0.00233900 136.78656217 0.14960625 -0.07636495
2457454.01205600 1.00054200 0.00240500 43.22367017 -0.25879775 -0.19364395
2457454.01357300 0.99812500 0.00229600 123.39710117 0.04629625 -0.06576395
2457454.01508600 1.00412000 0.00240300 33.91374517 0.80785225 0.10634205
2457454.01660200 1.00049600 0.00228000 154.24614417 -0.30736675 -0.01702395
2457454.01814700 1.00035100 0.00229400 147.27206917 -0.23863175 -0.00055795
2457454.01969500 0.99511800 0.00228100 163.80449417 0.30200825 -0.10561395
2457454.02235000 0.99654800 0.00226800 152.79012917 -0.37825375 -0.16164495
2457454.02389600 0.99438600 0.00225200 146.94440717 -0.31560475 -0.02896495
2457454.02544200 0.99585400 0.00234000 66.00369617 0.05360425 -0.09326995
2457454.02695900 0.99519700 0.00223900 143.29702017 0.36045025 0.17166805
2457454.02849700 0.99764500 0.00225200 184.50332117 -0.51748175 -0.02493795
2457454.03004100 0.99693900 0.00222500 172.31371917 -0.16242375 0.00755005
2457454.03158500 0.99512800 0.00222800 155.64035417 0.19802225 -0.17984395
2457454.03309900 0.99408300 0.00227600 95.45239417 0.23435025 0.09204305
2457454.03461400 0.99876500 0.00229600 101.55056017 -0.37399675 -0.06225495
2457454.03617200 0.99653400 0.00227400 106.77488317 0.19810425 0.11976305
2457454.03900400 0.99207300 0.00226700 87.68723217 -0.05768675 -0.15682695
2457454.04055300 0.99371200 0.00218800 179.44644217 -0.25756675 -0.21154095
