2457093.57106400 1.00145500 0.00078900 -1.52599229 -941403.54747055 -0.00157103
2457093.57273100 0.99832000 0.00078500 -1.87589029 -922237.74789955 -0.00474503
2457093.57438600 0.99955000 0.00078900 -1.25608229 -948842.46058055 -0.00379803
2457093.57604100 1.00092600 0.00079100 -0.75612929 -967796.92894755 0.00280697
2457093.57844800 1.00017800 0.00079400 -0.38637329 -993338.12210555 -0.00074803
2457093.58009200 0.99961900 0.00078900 -0.87871029 -965793.01773755 -0.00018803
2457093.58173500 0.99994400 0.00078600 -1.16281129 -944804.66190455 0.00157997
2457093.58340200 0.99721600 0.00078300 -1.57682229 -938875.30418655 -0.00344503
2457093.58637600 0.99766300 0.00078400 -1.50618329 -946667.01982955 -0.00431903
2457093.58801900 1.00054900 0.00078400 -1.49096229 -936146.70825355 0.00167597
2457093.58969700 0.99923100 0.00078400 -1.08828929 -939973.00865955 -0.00011303
2457093.59137600 0.99984300 0.00078600 -1.30870129 -953210.35819055 0.00024897
2457093.59378300 1.00134400 0.00078900 -0.89817629 -974550.03567555 -0.00117503
2457093.59543800 1.00036600 0.00078600 -0.52019529 -966827.63320855 0.00155197
2457093.59711600 0.99990400 0.00078400 -0.93093629 -961886.95198555 -0.00206203
2457093.59878300 1.00091800 0.00078300 -0.99532229 -955294.85526555 0.00233797
2457093.60178000 1.00050200 0.00078100 -0.86360929 -940239.68310355 -0.00130603
2457093.60344600 1.00121200 0.00077800 -0.90238029 -916349.56399655 -0.00539403
2457093.60510200 0.99864600 0.00077800 -1.36371029 -907023.64483355 -0.00026903
2457093.60678000 0.99926100 0.00077800 -0.98257329 -918326.72710455 -0.00039003
2457093.60921000 0.99958200 0.00077800 -0.41860929 -929790.76025055 0.00104497
2457093.61088900 0.99999300 0.00077700 -1.10761629 -898399.81086755 -0.00403903
2457093.61256700 1.00128700 0.00077700 -0.88422329 -894944.68214055 0.00386097
2457093.61424400 1.00033200 0.00077500 -0.97531329 -893913.18146155 -0.00099003
2457093.61798200 1.00071300 0.00077600 -0.58821529 -913351.27039955 0.00033097
2457093.61963800 1.00032100 0.00077600 -0.64850529 -913315.41549955 -0.00116203
2457093.62131600 1.00005200 0.00077900 -0.62751629 -941435.53243455 0.00289497
2457093.62298200 1.00107300 0.00077700 -0.62015529 -924426.38664255 0.00004797
2457093.62541300 0.99879800 0.00077400 -0.48361829 -925286.03631655 -0.00480803
2457093.62709100 0.99908900 0.00077400 -0.77571429 -923777.66318755 -0.00072203
2457093.62878000 0.99796800 0.00077400 -0.74056329 -937783.23186455 0.00194997
2457093.63044700 0.99678300 0.00077100 -0.83245929 -924836.76322455 -0.00520103
2457093.63360600 0.99576000 0.00077000 -0.63287929 -923870.63350155 0.00163397
2457093.63528500 0.99467000 0.00077000 -0.35138329 -936339.82251055 0.00226897
2457093.63696300 0.99465700 0.00077200 -0.02026829 -941569.60608155 0.00441797
2457093.63864100 0.99275200 0.00077100 -0.38479929 -958275.20907455 -0.00225203
2457093.64109500 0.99258300 0.00077000 -0.30090929 -943658.53685855 0.00227197
2457093.64274900 0.99364400 0.00076700 -0.34232129 -937963.80808855 0.00346497
2457093.64442700 0.99327700 0.00076800 -0.23243729 -960721.38315955 0.00115797
2457093.64610500 0.99267000 0.00076800 -0.03091429 -946347.38281055 0.00334097
2457093.64958900 0.99288400 0.00076700 -0.26131529 -941442.63064455 0.00128997
2457093.65140600 0.99241900 0.00076800 0.07162771 -960231.28456455 0.00322997
2457093.65322400 0.99068900 0.00076700 0.09488771 -962553.53110555 0.00034897
2457093.65504100 0.99229400 0.00076800 -0.06861429 -971258.33711255 0.00328297
2457093.65685700 0.99288300 0.00077100 0.35994671 -980053.09888455 0.00476097
2457093.65863900 0.99390100 0.00076800 -0.15659829 -951523.11340555 0.00106897
2457093.66044500 0.99059400 0.00076800 0.43562971 -979739.30171555 -0.00044503
2457093.66227300 0.99150600 0.00077300 0.70244271 -1022893.48738055 0.00493297
2457093.67784000 0.99311200 0.00066100 0.28990871 817659.23664945 0.00004997
2457093.67988800 0.99393200 0.00066200 0.38564471 822809.32297445 -0.00002403
2457093.68192500 0.99133500 0.00066000 0.60242071 823862.27175645 -0.00052503
2457093.68488700 0.99055500 0.00066100 0.59239971 826006.34621345 0.00020897
2457093.68692400 0.99545000 0.00066500 0.60991171 814729.23372945 0.00255797
2457093.68988700 0.99147000 0.00066300 0.80572671 840086.21053045 0.00087797
2457093.69318600 0.98880000 0.00062100 0.74806571 1723389.47139145 0.00410397
2457093.69546600 0.98972200 0.00062100 0.71381871 1746325.72294245 0.00186397
2457093.69774600 0.98845500 0.00062300 0.84749971 1716357.74421345 -0.00026803
