sweep,best_lp,median_lp,best_minus_median,accept,pop_spread,elapsed_s
1106,129354.4143,128217.3142,1137.1001,0.0000,3.53553,11056.2
1107,129354.4143,128217.3142,1137.1001,0.0000,3.53553,11066.2
1108,129354.4143,128217.3142,1137.1001,0.0185,3.53539,11076.2
1109,129354.4143,128217.3142,1137.1001,0.0000,3.53539,11086.3
1110,129354.4143,128217.3142,1137.1001,0.0000,3.53539,11096.5
1111,129354.4143,128217.3142,1137.1001,0.0000,3.53539,11106.6
1112,129354.4143,128217.3142,1137.1001,0.0000,3.53539,11116.8
1113,129354.4143,128217.3142,1137.1001,0.0000,3.53539,11127.0
1114,129354.4143,128217.3142,1137.1001,0.0000,3.53539,11137.2
1115,129354.4143,128217.3142,1137.1001,0.0000,3.53539,11147.3
1116,129354.4143,128217.3142,1137.1001,0.0000,3.53539,11157.3
1117,129354.4143,128217.3142,1137.1001,0.0000,3.53539,11167.4
1118,129354.4143,128217.3142,1137.1001,0.0000,3.53539,11177.4
1119,129354.4143,128217.3142,1137.1001,0.0000,3.53539,11187.9
1120,129354.4143,128217.3142,1137.1001,0.0185,3.52883,11197.7
1121,129354.4143,128217.3142,1137.1001,0.0000,3.52883,11207.7
1122,129354.4143,128217.3142,1137.1001,0.0000,3.52883,11217.7
1123,129354.4143,128217.3142,1137.1001,0.0000,3.52883,11228.1
1124,129354.4143,128217.3142,1137.1001,0.0185,3.53208,11238.2
1125,129354.4143,128217.3142,1137.1001,0.0000,3.53208,11248.7
1126,129354.4143,128217.3142,1137.1001,0.0000,3.53208,11258.8
1127,129354.4143,128217.3142,1137.1001,0.0370,3.53653,11269.1
1128,129354.4143,128217.3142,1137.1001,0.0000,3.53653,11279.0
1129,129354.4143,128217.3142,1137.1001,0.0000,3.53653,11289.2
1130,129354.4143,128217.3142,1137.1001,0.0000,3.53653,11299.3
1131,129354.4143,128217.3142,1137.1001,0.0000,3.53653,11309.4
1132,129354.4143,128217.3142,1137.1001,0.0000,3.53653,11319.8
1133,129354.4143,128217.3142,1137.1001,0.0000,3.53653,11329.9
1134,129354.4143,128217.3142,1137.1001,0.0000,3.53653,11340.0
1135,129354.4143,128217.3142,1137.1001,0.0000,3.53653,11350.1
1136,129354.4143,128217.3142,1137.1001,0.0000,3.53653,11359.9
1137,129354.4143,128217.3142,1137.1001,0.0000,3.53653,11370.0
1138,129354.4143,128217.3142,1137.1001,0.0000,3.53653,11380.1
1139,129354.4143,128217.3142,1137.1001,0.0185,3.53678,11389.9
1140,129354.4143,128217.3142,1137.1001,0.0000,3.53678,11399.7
1141,129354.4143,128217.3142,1137.1001,0.0370,3.54339,11410.1
1142,129354.4143,128217.3142,1137.1001,0.0000,3.54339,11420.3
1143,129354.4143,128217.3142,1137.1001,0.0000,3.54339,11430.5
1144,129354.4143,128217.3142,1137.1001,0.0000,3.54339,11440.6
1145,129354.4143,128217.3142,1137.1001,0.0000,3.54339,11450.7
1146,129354.4143,128217.3142,1137.1001,0.0000,3.54339,11460.6
1147,129354.4143,128217.3142,1137.1001,0.0000,3.54339,11470.5
1148,129354.4143,128217.3142,1137.1001,0.0185,3.53506,11480.4
1149,129354.4143,128219.5376,1134.8767,0.0185,3.54336,11490.7
1150,129354.4143,128219.5376,1134.8767,0.0000,3.54336,11500.7
1151,129354.4143,128219.5376,1134.8767,0.0000,3.54336,11510.7
1152,129354.4143,128219.5376,1134.8767,0.0000,3.54336,11521.1
1153,129354.4143,128219.5376,1134.8767,0.0000,3.54336,11531.3
1154,129354.4143,128219.5376,1134.8767,0.0000,3.54336,11541.2
1155,129354.4143,128219.5376,1134.8767,0.0000,3.54336,11551.5
1156,129354.4143,128219.5376,1134.8767,0.0185,3.55301,11561.7
1157,129354.4143,128219.5376,1134.8767,0.0185,3.55308,11571.8
1158,129354.4143,128219.5376,1134.8767,0.0000,3.55308,11581.5
1159,129354.4143,128219.5376,1134.8767,0.0000,3.55308,11591.6
1160,129354.4143,128219.5376,1134.8767,0.0000,3.55308,11601.5
1161,129354.4143,128219.5376,1134.8767,0.0000,3.55308,11611.4
1162,129354.4143,128219.5376,1134.8767,0.0185,3.55373,11621.7
1163,129354.4143,128219.5376,1134.8767,0.0185,3.55605,11631.7
1164,129354.4143,128219.5376,1134.8767,0.0000,3.55605,11641.6
1165,129354.4143,128219.5376,1134.8767,0.0000,3.55605,11651.7
1166,129354.4143,128219.5376,1134.8767,0.0000,3.55605,11661.6
1167,129354.4143,128219.5376,1134.8767,0.0185,3.56245,11671.7
1168,129354.4143,128219.5376,1134.8767,0.0000,3.56245,11681.6
1169,129354.4143,128219.5376,1134.8767,0.0185,3.56554,11691.4
1170,129354.4143,128219.5376,1134.8767,0.0000,3.56554,11701.8
1171,129354.4143,128219.5376,1134.8767,0.0370,3.58186,11711.9
1172,129354.4143,128219.5376,1134.8767,0.0185,3.58697,11722.1
1173,129354.4143,128219.5376,1134.8767,0.0000,3.58697,11732.3
1174,129354.4143,128219.5376,1134.8767,0.0000,3.58697,11742.4
1175,129354.4143,128219.5376,1134.8767,0.0185,3.5607,11752.7
1176,129354.4143,128219.5376,1134.8767,0.0000,3.5607,11762.7
1177,129354.4143,128219.5376,1134.8767,0.0370,3.57707,11772.8
1178,129354.4143,128219.5376,1134.8767,0.0000,3.57707,11782.9
1179,129354.4143,128219.5376,1134.8767,0.0000,3.57707,11792.9
1180,129354.4143,128219.5376,1134.8767,0.0000,3.57707,11802.9
1181,129354.4143,128219.5376,1134.8767,0.0185,3.58099,11813.2
1182,129354.4143,128219.5376,1134.8767,0.0000,3.58099,11823.1
1183,129354.4143,128219.5376,1134.8767,0.0000,3.58099,11833.1
1184,129354.4143,128219.5376,1134.8767,0.0000,3.58099,11843.3
1185,129354.4143,128219.5376,1134.8767,0.0000,3.58099,11853.4
1186,129354.4143,128219.5376,1134.8767,0.0000,3.58099,11863.7
1187,129354.4143,128219.5376,1134.8767,0.0000,3.58099,11873.7
1188,129354.4143,128219.5376,1134.8767,0.0000,3.58099,11883.9
1189,129354.4143,128219.5376,1134.8767,0.0185,3.58162,11894.1
1190,129354.4143,128219.5376,1134.8767,0.0000,3.58162,11904.4
1191,129354.4143,128219.5376,1134.8767,0.0000,3.58162,11914.3
1192,129354.4143,128219.5376,1134.8767,0.0000,3.58162,11924.4
1193,129354.4143,128219.5376,1134.8767,0.0000,3.58162,11934.4
1194,129354.4143,128219.5376,1134.8767,0.0185,3.58424,11944.3
1195,129354.4143,128219.5376,1134.8767,0.0000,3.58424,11954.6
1196,129354.4143,128233.2075,1121.2068,0.0185,3.58107,11964.4
1197,129354.4143,128233.2075,1121.2068,0.0185,3.5762,11974.3
1198,129354.4143,128233.2075,1121.2068,0.0185,3.56938,11984.3
1199,129354.4143,128241.8561,1112.5582,0.0370,3.55791,11994.4
1200,129354.4143,128241.8561,1112.5582,0.0000,3.55791,12004.3
1201,129354.4143,128241.8561,1112.5582,0.0000,3.55791,12014.2
1202,129354.4143,128241.8561,1112.5582,0.0000,3.55791,12024.3
1203,129354.4143,128241.8561,1112.5582,0.0000,3.55791,12034.3
1204,129354.4143,128241.8561,1112.5582,0.0000,3.55791,12044.1
1205,129354.4143,128241.8561,1112.5582,0.0000,3.55791,12054.1
1206,129354.4143,128241.8561,1112.5582,0.0000,3.55791,12064.1
1207,129354.4143,128241.8561,1112.5582,0.0000,3.55791,12074.3
1208,129354.4143,128241.8561,1112.5582,0.0000,3.55791,12084.4
1209,129354.4143,128241.8561,1112.5582,0.0000,3.55791,12094.7
1210,129354.4143,128241.8561,1112.5582,0.0000,3.55791,12105.1
1211,129354.4143,128241.8561,1112.5582,0.0185,3.55746,12115.2
1212,129354.4143,128316.4500,1037.9643,0.0185,3.55284,12125.6
1213,129354.4143,128316.4500,1037.9643,0.0185,3.56981,12135.7
1214,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12146.2
1215,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12156.0
1216,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12166.0
1217,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12176.2
1218,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12186.3
1219,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12196.3
1220,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12207.0
1221,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12217.3
1222,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12227.4
1223,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12238.0
1224,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12248.1
1225,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12258.3
1226,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12268.4
1227,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12278.6
1228,129354.4143,128316.4500,1037.9643,0.0000,3.56981,12288.9
1229,129354.4143,128316.4500,1037.9643,0.0185,3.56919,12299.2
1230,129354.4143,128316.4500,1037.9643,0.0000,3.56919,12309.2
1231,129354.4143,128316.4500,1037.9643,0.0000,3.56919,12319.3
1232,129354.4143,128316.4500,1037.9643,0.0000,3.56919,12329.3
1233,129354.4143,128316.4500,1037.9643,0.0000,3.56919,12339.1
1234,129354.4143,128316.4500,1037.9643,0.0185,3.57081,12349.2
1235,129354.4143,128316.4500,1037.9643,0.0000,3.57081,12359.3
1236,129354.4143,128316.4500,1037.9643,0.0000,3.57081,12369.2
1237,129354.4143,128316.4500,1037.9643,0.0185,3.57709,12379.3
1238,129354.4143,128316.4500,1037.9643,0.0370,3.59039,12389.2
1239,129354.4143,128316.4500,1037.9643,0.0000,3.59039,12399.5
1240,129354.4143,128316.4500,1037.9643,0.0185,3.59288,12409.9
1241,129354.4143,128316.4500,1037.9643,0.0000,3.59288,12420.1
1242,129354.4143,128316.4500,1037.9643,0.0000,3.59288,12430.4
1243,129354.4143,128316.4500,1037.9643,0.0185,3.59245,12440.7
1244,129354.4143,128316.4500,1037.9643,0.0185,3.5787,12450.6
1245,129354.4143,128316.4500,1037.9643,0.0000,3.5787,12460.7
1246,129354.4143,128316.4500,1037.9643,0.0000,3.5787,12471.0
1247,129354.4143,128316.4500,1037.9643,0.0000,3.5787,12481.0
1248,129354.4143,128316.4500,1037.9643,0.0185,3.58287,12490.9
1249,129354.4143,128316.4500,1037.9643,0.0000,3.58287,12501.1
1250,129354.4143,128316.4500,1037.9643,0.0000,3.58287,12511.0
1251,129354.4143,128316.4500,1037.9643,0.0185,3.60163,12521.2
1252,129354.4143,128316.4500,1037.9643,0.0000,3.60163,12531.5
1253,129354.4143,128316.4500,1037.9643,0.0000,3.60163,12541.7
1254,129354.4143,128316.4500,1037.9643,0.0000,3.60163,12551.9
1255,129354.4143,128316.4500,1037.9643,0.0000,3.60163,12561.8
1256,129354.4143,128316.4500,1037.9643,0.0000,3.60163,12572.1
1257,129354.4143,128316.4500,1037.9643,0.0000,3.60163,12582.3
1258,129354.4143,128316.4500,1037.9643,0.0185,3.61563,12592.7
1259,129354.4143,128316.4500,1037.9643,0.0000,3.61563,12602.7
1260,129354.4143,128316.4500,1037.9643,0.0000,3.61563,12612.9
1261,129354.4143,128327.2979,1027.1163,0.0370,3.63117,12623.0
1262,129354.4143,128327.2979,1027.1163,0.0000,3.63117,12632.9
1263,129354.4143,128327.2979,1027.1163,0.0000,3.63117,12643.2
1264,129354.4143,128327.2979,1027.1163,0.0000,3.63117,12653.4
1265,129354.4143,128327.2979,1027.1163,0.0000,3.63117,12663.4
1266,129354.4143,128327.2979,1027.1163,0.0185,3.62337,12673.5
1267,129354.4143,128327.2979,1027.1163,0.0000,3.62337,12683.5
1268,129354.4143,128327.2979,1027.1163,0.0000,3.62337,12693.7
1269,129354.4143,128327.2979,1027.1163,0.0185,3.61232,12703.4
1270,129354.4143,128327.2979,1027.1163,0.0000,3.61232,12713.6
1271,129354.4143,128327.2979,1027.1163,0.0000,3.61232,12723.8
1272,129354.4143,128327.2979,1027.1163,0.0000,3.61232,12733.8
1273,129354.4143,128327.2979,1027.1163,0.0000,3.61232,12743.9
1274,129354.4143,128327.2979,1027.1163,0.0000,3.61232,12754.4
1275,129354.4143,128327.2979,1027.1163,0.0000,3.61232,12764.3
1276,129354.4143,128327.2979,1027.1163,0.0000,3.61232,12774.5
1277,129354.4143,128327.2979,1027.1163,0.0000,3.61232,12784.4
1278,129354.4143,128327.2979,1027.1163,0.0000,3.61232,12794.5
1279,129354.4143,128327.2979,1027.1163,0.0185,3.6139,12804.6
1280,129354.4143,128327.2979,1027.1163,0.0185,3.6216,12814.6
1281,129354.4143,128327.2979,1027.1163,0.0185,3.62828,12824.6
1282,129354.4143,128327.2979,1027.1163,0.0000,3.62828,12834.7
1283,129354.4143,128327.2979,1027.1163,0.0000,3.62828,12844.8
1284,129354.4143,128327.2979,1027.1163,0.0000,3.62828,12854.9
1285,129354.4143,128327.2979,1027.1163,0.0000,3.62828,12865.1
1286,129354.4143,128327.2979,1027.1163,0.0000,3.62828,12875.1
1287,129354.4143,128327.2979,1027.1163,0.0000,3.62828,12885.2
1288,129354.4143,128327.2979,1027.1163,0.0000,3.62828,12895.1
1289,129354.4143,128327.2979,1027.1163,0.0000,3.62828,12905.1
1290,129354.4143,128327.2979,1027.1163,0.0000,3.62828,12914.8
1291,129354.4143,128327.2979,1027.1163,0.0000,3.62828,12924.8
1292,129354.4143,128327.2979,1027.1163,0.0370,3.63541,12934.7
1293,129354.4143,128327.2979,1027.1163,0.0185,3.63436,12944.9
1294,129354.4143,128327.2979,1027.1163,0.0000,3.63436,12955.1
1295,129354.4143,128327.2979,1027.1163,0.0000,3.63436,12964.9
1296,129354.4143,128327.2979,1027.1163,0.0000,3.63436,12974.9
1297,129354.4143,128327.2979,1027.1163,0.0000,3.63436,12985.1
1298,129354.4143,128327.2979,1027.1163,0.0000,3.63436,12995.1
1299,129354.4143,128327.2979,1027.1163,0.0000,3.63436,13005.0
1300,129354.4143,128327.2979,1027.1163,0.0000,3.63436,13015.1
1301,129354.4143,128327.2979,1027.1163,0.0000,3.63436,13025.3
1302,129354.4143,128327.2979,1027.1163,0.0000,3.63436,13035.1
1303,129354.4143,128327.2979,1027.1163,0.0000,3.63436,13045.3
1304,129354.4143,128327.2979,1027.1163,0.0185,3.63457,13055.4
1305,129354.4143,128327.2979,1027.1163,0.0000,3.63457,13065.4
1306,129354.4143,128327.2979,1027.1163,0.0000,3.63457,13075.4
1307,129354.4143,128327.2979,1027.1163,0.0000,3.63457,13085.4
1308,129354.4143,128327.2979,1027.1163,0.0000,3.63457,13095.6
1309,129354.4143,128327.2979,1027.1163,0.0000,3.63457,13105.9
1310,129354.4143,128327.2979,1027.1163,0.0000,3.63457,13116.1
1311,129354.4143,128327.2979,1027.1163,0.0000,3.63457,13126.3
1312,129354.4143,128367.0192,987.3950,0.0370,3.61327,13136.6
1313,129354.4143,128367.0192,987.3950,0.0000,3.61327,13146.6
1314,129354.4143,128367.0192,987.3950,0.0000,3.61327,13156.7
1315,129354.4143,128367.0192,987.3950,0.0185,3.62411,13166.8
1316,129354.4143,128367.0192,987.3950,0.0000,3.62411,13176.9
1317,129354.4143,128367.0192,987.3950,0.0000,3.62411,13187.1
1318,129354.4143,128367.0192,987.3950,0.0000,3.62411,13197.4
1319,129354.4143,128367.0192,987.3950,0.0000,3.62411,13207.7
1320,129354.4143,128367.0192,987.3950,0.0000,3.62411,13217.8
1321,129354.4143,128367.0192,987.3950,0.0000,3.62411,13228.1
1322,129354.4143,128367.0192,987.3950,0.0000,3.62411,13238.2
1323,129354.4143,128367.0192,987.3950,0.0000,3.62411,13248.3
1324,129354.4143,128367.0192,987.3950,0.0000,3.62411,13258.5
1325,129354.4143,128367.0192,987.3950,0.0000,3.62411,13268.6
1326,129354.4143,128367.0192,987.3950,0.0000,3.62411,13278.6
1327,129354.4143,128367.0192,987.3950,0.0185,3.6286,13289.0
1328,129354.4143,128367.0192,987.3950,0.0000,3.6286,13299.1
1329,129354.4143,128367.0192,987.3950,0.0000,3.6286,13309.3
1330,129354.4143,128367.0192,987.3950,0.0370,3.61874,13319.4
1331,129354.4143,128367.0192,987.3950,0.0000,3.61874,13329.7
1332,129354.4143,128367.0192,987.3950,0.0000,3.61874,13340.1
1333,129354.4143,128374.6475,979.7668,0.0185,3.61489,13350.3
1334,129354.4143,128374.6475,979.7668,0.0000,3.61489,13360.7
1335,129354.4143,128374.6475,979.7668,0.0000,3.61489,13370.7
1336,129354.4143,128374.6475,979.7668,0.0000,3.61489,13380.9
1337,129354.4143,128374.6475,979.7668,0.0370,3.6607,13390.8
1338,129354.4143,128374.6475,979.7668,0.0000,3.6607,13400.9
1339,129354.4143,128374.6475,979.7668,0.0000,3.6607,13410.5
1340,129354.4143,128374.6475,979.7668,0.0000,3.6607,13421.1
1341,129354.4143,128374.6475,979.7668,0.0000,3.6607,13431.0
1342,129354.4143,128374.6475,979.7668,0.0000,3.6607,13441.3
1343,129354.4143,128374.6475,979.7668,0.0000,3.6607,13451.7
1344,129354.4143,128374.6475,979.7668,0.0000,3.6607,13462.1
1345,129354.4143,128374.6475,979.7668,0.0000,3.6607,13472.5
1346,129354.4143,128374.6475,979.7668,0.0000,3.6607,13482.7
1347,129354.4143,128374.6475,979.7668,0.0000,3.6607,13492.9
1348,129354.4143,128374.6475,979.7668,0.0000,3.6607,13503.1
1349,129354.4143,128374.6475,979.7668,0.0000,3.6607,13513.3
1350,129354.4143,128374.6475,979.7668,0.0000,3.6607,13523.4
1351,129354.4143,128374.6475,979.7668,0.0185,3.65526,13533.4
1352,129354.4143,128374.6475,979.7668,0.0000,3.65526,13543.4
1353,129354.4143,128374.6475,979.7668,0.0000,3.65526,13553.5
1354,129354.4143,128374.6475,979.7668,0.0000,3.65526,13563.5
1355,129354.4143,128374.6475,979.7668,0.0000,3.65526,13573.5
1356,129354.4143,128374.6475,979.7668,0.0000,3.65526,13583.5
1357,129354.4143,128374.6475,979.7668,0.0000,3.65526,13593.9
1358,129354.4143,128374.6475,979.7668,0.0000,3.65526,13604.0
1359,129354.4143,128374.6475,979.7668,0.0000,3.65526,13614.1
1360,129354.4143,128374.6475,979.7668,0.0000,3.65526,13624.0
1361,129354.4143,128374.6475,979.7668,0.0000,3.65526,13634.1
1362,129354.4143,128374.6475,979.7668,0.0185,3.66603,13644.1
1363,129354.4143,128374.6475,979.7668,0.0000,3.66603,13654.6
1364,129354.4143,128374.6475,979.7668,0.0185,3.68421,13664.6
1365,129354.4143,128374.6475,979.7668,0.0000,3.68421,13674.7
1366,129354.4143,128384.4831,969.9312,0.0185,3.68954,13685.0
1367,129354.4143,128384.4831,969.9312,0.0185,3.68138,13695.2
1368,129354.4143,128384.4831,969.9312,0.0000,3.68138,13705.4
1369,129354.4143,128384.4831,969.9312,0.0000,3.68138,13715.4
1370,129354.4143,128384.4831,969.9312,0.0000,3.68138,13725.5
1371,129354.4143,128384.4831,969.9312,0.0000,3.68138,13735.4
1372,129354.4143,128384.4831,969.9312,0.0000,3.68138,13745.5
1373,129354.4143,128384.4831,969.9312,0.0000,3.68138,13756.0
1374,129354.4143,128384.4831,969.9312,0.0000,3.68138,13766.0
1375,129354.4143,128384.4831,969.9312,0.0185,3.67429,13775.7
1376,129354.4143,128384.4831,969.9312,0.0185,3.68191,13785.7
1377,129354.4143,128384.4831,969.9312,0.0000,3.68191,13795.7
1378,129354.4143,128384.4831,969.9312,0.0000,3.68191,13805.6
1379,129354.4143,128384.4831,969.9312,0.0000,3.68191,13815.7
1380,129354.4143,128384.4831,969.9312,0.0000,3.68191,13825.8
1381,129354.4143,128384.4831,969.9312,0.0000,3.68191,13836.0
1382,129354.4143,128384.4831,969.9312,0.0185,3.68406,13846.1
1383,129354.4143,128384.4831,969.9312,0.0000,3.68406,13856.9
1384,129354.4143,128384.4831,969.9312,0.0000,3.68406,13866.7
1385,129354.4143,128384.4831,969.9312,0.0000,3.68406,13877.0
1386,129354.4143,128384.4831,969.9312,0.0185,3.7063,13886.9
1387,129354.4143,128384.4831,969.9312,0.0000,3.7063,13896.9
1388,129354.4143,128384.4831,969.9312,0.0000,3.7063,13907.0
1389,129354.4143,128384.4831,969.9312,0.0185,3.70373,13917.1
1390,129354.4143,128384.4831,969.9312,0.0000,3.70373,13927.4
1391,129354.4143,128384.4831,969.9312,0.0000,3.70373,13937.5
1392,129354.4143,128384.4831,969.9312,0.0000,3.70373,13947.8
1393,129354.4143,128384.4831,969.9312,0.0000,3.70373,13957.9
1394,129354.4143,128384.4831,969.9312,0.0000,3.70373,13968.1
1395,129354.4143,128384.4831,969.9312,0.0000,3.70373,13978.5
1396,129354.4143,128384.4831,969.9312,0.0000,3.70373,13988.5
1397,129354.4143,128384.4831,969.9312,0.0000,3.70373,13998.6
1398,129354.4143,128384.4831,969.9312,0.0000,3.70373,14008.7
1399,129354.4143,128384.4831,969.9312,0.0000,3.70373,14018.9
1400,129354.4143,128384.4831,969.9312,0.0000,3.70373,14028.9
1401,129354.4143,128384.4831,969.9312,0.0000,3.70373,14039.1
1402,129354.4143,128384.4831,969.9312,0.0000,3.70373,14049.2
1403,129354.4143,128384.4831,969.9312,0.0185,3.69647,14059.4
1404,129354.4143,128384.4831,969.9312,0.0000,3.69647,14069.5
1405,129354.4143,128384.4831,969.9312,0.0000,3.69647,14079.9
1406,129354.4143,128384.4831,969.9312,0.0000,3.69647,14090.1
1407,129354.4143,128384.4831,969.9312,0.0000,3.69647,14100.2
1408,129354.4143,128384.4831,969.9312,0.0000,3.69647,14110.3
1409,129354.4143,128384.4831,969.9312,0.0000,3.69647,14120.4
1410,129354.4143,128384.4831,969.9312,0.0000,3.69647,14130.7
1411,129354.4143,128384.4831,969.9312,0.0185,3.70551,14140.7
1412,129354.4143,128384.4831,969.9312,0.0000,3.70551,14150.8
1413,129354.4143,128384.4831,969.9312,0.0000,3.70551,14160.8
1414,129354.4143,128384.4831,969.9312,0.0000,3.70551,14170.8
1415,129354.4143,128384.4831,969.9312,0.0000,3.70551,14180.9
1416,129354.4143,128384.4831,969.9312,0.0000,3.70551,14191.1
1417,129354.4143,128384.4831,969.9312,0.0000,3.70551,14201.6
1418,129354.4143,128384.4831,969.9312,0.0185,3.71074,14211.8
1419,129354.4143,128384.4831,969.9312,0.0000,3.71074,14221.7
1420,129354.4143,128384.4831,969.9312,0.0000,3.71074,14232.3
1421,129354.4143,128384.4831,969.9312,0.0000,3.71074,14242.3
1422,129354.4143,128384.4831,969.9312,0.0000,3.71074,14252.4
1423,129354.4143,128384.4831,969.9312,0.0185,3.70729,14262.3
1424,129354.4143,128384.4831,969.9312,0.0000,3.70729,14272.7
1425,129354.4143,128384.4831,969.9312,0.0000,3.70729,14282.6
1426,129354.4143,128384.4831,969.9312,0.0000,3.70729,14292.8
1427,129354.4143,128384.4831,969.9312,0.0000,3.70729,14303.1
1428,129354.4143,128384.4831,969.9312,0.0000,3.70729,14313.4
1429,129354.4143,128384.4831,969.9312,0.0000,3.70729,14323.5
1430,129354.4143,128384.4831,969.9312,0.0000,3.70729,14333.7
1431,129354.4143,128384.4831,969.9312,0.0000,3.70729,14343.8
1432,129354.4143,128384.4831,969.9312,0.0000,3.70729,14354.3
1433,129354.4143,128388.6200,965.7943,0.0185,3.70304,14364.6
1434,129354.4143,128388.6200,965.7943,0.0185,3.7278,14374.9
1435,129354.4143,128388.6200,965.7943,0.0000,3.7278,14384.8
1436,129354.4143,128388.6200,965.7943,0.0000,3.7278,14394.6
1437,129354.4143,128388.6200,965.7943,0.0000,3.7278,14405.0
1438,129354.4143,128388.6200,965.7943,0.0185,3.7305,14414.9
1439,129354.4143,128388.6200,965.7943,0.0185,3.72521,14425.2
1440,129354.4143,128388.6200,965.7943,0.0000,3.72521,14435.4
1441,129354.4143,128388.6200,965.7943,0.0185,3.7295,14445.7
1442,129354.4143,128388.6200,965.7943,0.0000,3.7295,14455.9
1443,129354.4143,128388.6200,965.7943,0.0000,3.7295,14465.8
1444,129354.4143,128388.6200,965.7943,0.0185,3.7119,14475.8
1445,129354.4143,128388.6200,965.7943,0.0185,3.70821,14485.8
1446,129354.4143,128388.6200,965.7943,0.0000,3.70821,14496.0
1447,129354.4143,128388.6200,965.7943,0.0000,3.70821,14506.2
1448,129354.4143,128388.6200,965.7943,0.0000,3.70821,14516.3
1449,129354.4143,128388.6200,965.7943,0.0000,3.70821,14526.4
1450,129354.4143,128388.6200,965.7943,0.0185,3.72106,14536.6
1451,129354.4143,128388.6200,965.7943,0.0000,3.72106,14546.3
1452,129354.4143,128388.6200,965.7943,0.0000,3.72106,14556.4
1453,129354.4143,128388.6200,965.7943,0.0000,3.72106,14566.5
1454,129354.4143,128388.6200,965.7943,0.0000,3.72106,14576.7
1455,129354.4143,128388.6200,965.7943,0.0000,3.72106,14586.8
1456,129354.4143,128388.6200,965.7943,0.0185,3.73045,14597.0
1457,129354.4143,128388.6200,965.7943,0.0185,3.72126,14607.0
1458,129354.4143,128388.6200,965.7943,0.0000,3.72126,14616.8
1459,129354.4143,128388.6200,965.7943,0.0000,3.72126,14626.8
1460,129354.4143,128388.6200,965.7943,0.0185,3.72986,14637.1
1461,129354.4143,128388.5000,965.9143,0.0185,3.74794,14646.8
1462,129354.4143,128388.5000,965.9143,0.0185,3.75418,14656.6
1463,129354.4143,128388.5000,965.9143,0.0000,3.75418,14666.7
1464,129354.4143,128388.5000,965.9143,0.0185,3.75785,14676.6
1465,129354.4143,128388.5000,965.9143,0.0185,3.75547,14686.7
1466,129354.4143,128388.5000,965.9143,0.0000,3.75547,14696.6
1467,129354.4143,128388.5000,965.9143,0.0000,3.75547,14706.5
1468,129354.4143,128388.5000,965.9143,0.0185,3.74675,14716.4
1469,129354.4143,128388.5000,965.9143,0.0000,3.74675,14726.5
1470,129354.4143,128388.5000,965.9143,0.0185,3.73731,14736.7
1471,129354.4143,128388.5000,965.9143,0.0370,3.74351,14746.9
1472,129354.4143,128388.5000,965.9143,0.0185,3.74739,14756.6
1473,129354.4143,128388.5000,965.9143,0.0000,3.74739,14766.7
1474,129354.4143,128388.5000,965.9143,0.0000,3.74739,14776.7
1475,129354.4143,128388.5000,965.9143,0.0000,3.74739,14786.9
1476,129354.4143,128388.5000,965.9143,0.0000,3.74739,14797.5
1477,129354.4143,128388.5000,965.9143,0.0000,3.74739,14807.7
1478,129354.4143,128388.5000,965.9143,0.0185,3.76397,14817.7
1479,129354.4143,128388.5000,965.9143,0.0000,3.76397,14827.7
1480,129354.4143,128388.5000,965.9143,0.0185,3.7838,14838.3
1481,129354.4143,128388.5000,965.9143,0.0000,3.7838,14848.0
1482,129354.4143,128388.5000,965.9143,0.0000,3.7838,14858.4
1483,129354.4143,128388.5000,965.9143,0.0000,3.7838,14868.7
1484,129354.4143,128388.5000,965.9143,0.0000,3.7838,14878.7
1485,129354.4143,128388.5000,965.9143,0.0000,3.7838,14889.0
1486,129354.4143,128388.5000,965.9143,0.0000,3.7838,14899.3
1487,129354.4143,128388.5000,965.9143,0.0000,3.7838,14909.3
1488,129354.4143,128388.5000,965.9143,0.0000,3.7838,14919.2
1489,129354.4143,128388.5000,965.9143,0.0370,3.79312,14929.2
1490,129354.4143,128388.5000,965.9143,0.0000,3.79312,14939.6
1491,129354.4143,128388.5000,965.9143,0.0000,3.79312,14949.5
1492,129354.4143,128388.5000,965.9143,0.0000,3.79312,14959.3
1493,129354.4143,128388.5000,965.9143,0.0370,3.81077,14969.2
1494,129354.4143,128388.5000,965.9143,0.0000,3.81077,14979.6
1495,129354.4143,128388.5000,965.9143,0.0000,3.81077,14989.7
1496,129354.4143,128411.5238,942.8905,0.0185,3.80768,14999.9
1497,129354.4143,128411.5238,942.8905,0.0185,3.80301,15009.9
1498,129354.4143,128411.5238,942.8905,0.0000,3.80301,15020.1
