2.454980714876600076e+06 9.973300000000000498e-01 1.850000000000000082e-03 1.618999999999999995e+00
2.454980715396599844e+06 1.000439999999999996e+00 1.850000000000000082e-03 1.614000000000000101e+00
2.454980715894599911e+06 9.995899999999999785e-01 1.850000000000000082e-03 1.608000000000000096e+00
2.454980716415599920e+06 9.987399999999999611e-01 1.850000000000000082e-03 1.602999999999999980e+00
2.454980716924599838e+06 9.996099999999999985e-01 1.850000000000000082e-03 1.598000000000000087e+00
2.454980717445599847e+06 1.001479999999999926e+00 1.850000000000000082e-03 1.592999999999999972e+00
2.454980717954600230e+06 1.002799999999999914e+00 1.850000000000000082e-03 1.588000000000000078e+00
2.454980718464599922e+06 1.000429999999999930e+00 1.850000000000000082e-03 1.582999999999999963e+00
2.454980718961600214e+06 1.001279999999999948e+00 1.850000000000000082e-03 1.578000000000000069e+00
2.454980719471599907e+06 9.991900000000000226e-01 1.850000000000000082e-03 1.572999999999999954e+00
2.454980719957599882e+06 1.002210000000000045e+00 1.850000000000000082e-03 1.568999999999999950e+00
2.454980720454600174e+06 9.995899999999999785e-01 1.850000000000000082e-03 1.564000000000000057e+00
2.454980720964599866e+06 9.989700000000000246e-01 1.850000000000000082e-03 1.558999999999999941e+00
2.454980721473599784e+06 1.001900000000000013e+00 1.850000000000000082e-03 1.554999999999999938e+00
2.454980721982600167e+06 9.990700000000000136e-01 1.850000000000000082e-03 1.550000000000000044e+00
2.454980722491600085e+06 1.000269999999999992e+00 1.850000000000000082e-03 1.546000000000000041e+00
2.454980723001599777e+06 1.001810000000000089e+00 1.850000000000000082e-03 1.540999999999999925e+00
2.454980723498600069e+06 9.982600000000000362e-01 1.850000000000000082e-03 1.536000000000000032e+00
2.454980724008600228e+06 9.992299999999999516e-01 1.850000000000000082e-03 1.532000000000000028e+00
2.454980724505600054e+06 9.948599999999999666e-01 1.850000000000000082e-03 1.528000000000000025e+00
2.454980725003600121e+06 1.002830000000000110e+00 1.850000000000000082e-03 1.522999999999999909e+00
2.454980725524600130e+06 1.001460000000000017e+00 1.850000000000000082e-03 1.518999999999999906e+00
2.454980726045600139e+06 9.961400000000000254e-01 1.850000000000000082e-03 1.514999999999999902e+00
2.454980726554600056e+06 1.005239999999999911e+00 1.850000000000000082e-03 1.510000000000000009e+00
2.454980727052600123e+06 1.000210000000000043e+00 1.850000000000000082e-03 1.506000000000000005e+00
2.454980727561600041e+06 9.984199999999999742e-01 1.850000000000000082e-03 1.502000000000000002e+00
2.454980728082600050e+06 9.988399999999999501e-01 1.850000000000000082e-03 1.497999999999999998e+00
2.454980728591599967e+06 9.990400000000000391e-01 1.850000000000000082e-03 1.493999999999999995e+00
2.454980729089600034e+06 9.993800000000000461e-01 1.850000000000000082e-03 1.489999999999999991e+00
2.454980729610600043e+06 1.000170000000000003e+00 1.850000000000000082e-03 1.485000000000000098e+00
2.454980730142599903e+06 1.004019999999999913e+00 1.850000000000000082e-03 1.481000000000000094e+00
2.454980730640599970e+06 1.002809999999999979e+00 1.850000000000000082e-03 1.477000000000000091e+00
2.454980731161599979e+06 1.000820000000000043e+00 1.850000000000000082e-03 1.473000000000000087e+00
2.454980731670599896e+06 9.971400000000000263e-01 1.850000000000000082e-03 1.469999999999999973e+00
2.454980732167600188e+06 1.000150000000000095e+00 1.850000000000000082e-03 1.465999999999999970e+00
2.454980732688600197e+06 9.935800000000000187e-01 1.850000000000000082e-03 1.461999999999999966e+00
2.454980733198599890e+06 9.931100000000000483e-01 1.850000000000000082e-03 1.457999999999999963e+00
2.454980733695600182e+06 9.907000000000000250e-01 1.850000000000000082e-03 1.453999999999999959e+00
2.454980734274600167e+06 9.893899999999999917e-01 1.850000000000000082e-03 1.449999999999999956e+00
2.454980734772599768e+06 9.903499999999999526e-01 1.850000000000000082e-03 1.445999999999999952e+00
2.454980735281600151e+06 9.863100000000000200e-01 1.850000000000000082e-03 1.443000000000000060e+00
2.454980735779600218e+06 9.876800000000000024e-01 1.850000000000000082e-03 1.439000000000000057e+00
2.454980736276600044e+06 9.861199999999999966e-01 1.850000000000000082e-03 1.435999999999999943e+00
2.454980736774600111e+06 9.853899999999999881e-01 1.850000000000000082e-03 1.431999999999999940e+00
2.454980737295600120e+06 9.848599999999999577e-01 1.850000000000000082e-03 1.429000000000000048e+00
2.454980737781600095e+06 9.843300000000000383e-01 1.850000000000000082e-03 1.425000000000000044e+00
2.454980738290600013e+06 9.847799999999999887e-01 1.850000000000000082e-03 1.421999999999999931e+00
2.454980738788600080e+06 9.859499999999999931e-01 1.850000000000000082e-03 1.417999999999999927e+00
