2453812.82916 15.061 0.003 4.83 880.0
2453812.84665 15.070 0.003 5.24 870.0
2453812.91573 15.066 0.003 3.79 1745.0
2453813.75714 15.078 0.003 5.29 890.0
2453813.77514 15.060 0.003 4.58 845.0
2453813.78118 15.073 0.003 3.77 837.0
2453813.79266 15.068 0.003 3.83 812.0
2453813.80688 15.066 0.003 3.40 834.0
2453813.81303 15.062 0.003 3.57 846.0
2453813.81581 15.062 0.003 3.84 847.0
2453813.82813 15.070 0.003 3.84 850.0
2453813.83961 15.070 0.003 4.09 845.0
2453813.87748 15.058 0.003 3.96 825.0
2453813.90909 15.059 0.003 3.94 989.0
2453814.75236 15.073 0.003 3.91 1245.0
2453814.76029 15.065 0.003 3.72 1175.0
2453814.83848 15.073 0.003 3.47 815.0
2453814.87020 15.056 0.003 4.53 811.0
2453814.90664 15.065 0.003 3.86 861.0
2453815.75305 15.113 0.005 4.82 4436.0
2453815.79587 15.060 0.003 4.15 839.0
2453815.81519 15.062 0.003 3.63 872.0
2453815.82551 15.065 0.003 3.67 856.0
2453815.83626 15.064 0.003 3.65 790.0
2453815.84334 15.057 0.003 3.77 799.0
2453815.85012 15.064 0.003 3.45 804.0
2453815.86152 15.058 0.003 3.34 810.0
2453815.86919 15.063 0.003 3.55 781.0
2453815.87896 15.052 0.003 3.52 806.0
2453815.88977 15.041 0.003 3.51 663.0
2453815.89730 15.062 0.003 3.33 867.0
2453815.90460 15.049 0.003 3.40 787.0
2453815.91107 15.053 0.003 3.93 996.0
2453815.91756 15.055 0.003 3.46 1809.0
2453815.92052 15.058 0.004 3.39 2957.0
2453815.92364 15.027 0.004 3.50 5581.0
2453817.80260 15.041 0.003 3.94 1318.0
2453817.83822 15.040 0.003 3.42 1538.0
2453817.87175 15.050 0.003 3.61 1213.0
2453817.91256 15.029 0.003 3.30 1567.0
2453817.91996 15.024 0.004 3.74 3255.0
2453818.75690 15.069 0.003 4.44 1026.0
2453818.82141 15.072 0.003 3.90 755.0
2453818.92013 15.055 0.004 3.76 2281.0
2453819.75507 15.072 0.003 4.26 631.0
2453819.79929 15.066 0.003 3.08 611.0
2453820.78349 15.077 0.003 3.43 614.0
2453821.78664 15.060 0.003 3.96 637.0
2453822.82601 15.067 0.003 4.45 671.0
2453823.78620 15.073 0.003 4.95 618.0
2453824.75239 15.073 0.003 5.18 756.0
2453825.81729 15.068 0.003 5.29 675.0
2453826.74578 15.070 0.003 5.83 402.0
2453827.81356 15.063 0.003 4.04 554.0
2453828.78819 15.073 0.004 5.54 720.0
2453829.77034 15.067 0.003 4.69 638.0
2453830.75087 15.080 0.003 3.83 756.0
2453832.75726 15.076 0.003 3.82 607.0
2453833.77043 15.061 0.003 3.88 584.0
2453834.75621 15.066 0.003 4.06 733.0
2453835.74527 15.068 0.003 4.69 753.0
2453836.77633 15.071 0.003 4.14 837.0
2453837.74368 15.066 0.003 4.92 833.0
2453837.91561 15.069 0.003 3.97 858.0
2453838.75546 15.076 0.004 6.21 887.0
2453839.75125 15.077 0.003 4.52 971.0
2453840.71723 15.070 0.003 4.11 1073.0
2453840.92221 15.073 0.003 4.30 967.0
2453841.75579 15.062 0.003 3.98 955.0
2453841.90647 15.064 0.003 3.71 1128.0
2453842.86041 15.076 0.003 3.36 967.0
2453845.73130 15.034 0.005 5.52 3695.0
2453845.92305 15.072 0.003 5.27 822.0
2453846.74202 15.055 0.003 3.45 650.0
2453847.80809 15.076 0.004 5.54 743.0
2453848.76304 15.072 0.003 4.50 596.0
2453849.76221 15.068 0.003 3.71 652.0
2453850.70687 15.075 0.003 3.94 695.0
2453850.88027 15.068 0.003 4.85 754.0
2453851.72150 15.081 0.003 4.71 612.0
2453851.88626 15.064 0.003 5.14 691.0
2453851.93237 15.071 0.003 4.01 1308.0
2453852.70998 15.075 0.003 5.01 670.0
2453852.89225 15.067 0.003 4.90 672.0
2453853.69837 15.063 0.003 3.44 596.0
2453853.86669 15.061 0.003 3.68 620.0
2453856.68844 15.065 0.003 3.69 835.0
2453856.85519 15.057 0.003 3.74 738.0
2453857.92612 15.070 0.003 4.25 801.0
2453858.77480 15.070 0.003 4.38 565.0
2453859.81300 15.068 0.003 4.15 582.0
2453860.68250 15.077 0.003 5.38 755.0
2453860.92136 15.075 0.003 4.90 753.0
2453861.68059 15.077 0.003 4.51 744.0
2453861.78421 15.074 0.003 3.60 615.0
2453862.71386 15.074 0.003 3.59 738.0
2453862.87632 15.068 0.003 4.22 848.0
2453863.65134 15.080 0.003 4.20 868.0
2453863.87219 15.071 0.003 3.42 615.0
2453864.68828 15.076 0.003 3.93 769.0
2453864.87832 15.060 0.003 3.51 620.0
2453864.93726 15.079 0.003 3.11 1411.0
2453865.69910 15.069 0.003 4.11 811.0
2453865.83582 15.072 0.003 3.87 701.0
2453865.91258 15.079 0.003 3.87 652.0
2453866.69755 15.068 0.003 3.56 741.0
2453866.83705 15.064 0.003 3.93 687.0
2453866.91598 15.082 0.003 3.25 670.0
2453867.64039 15.075 0.003 3.78 1149.0
2453867.82795 15.070 0.003 3.98 965.0
2453867.89916 15.063 0.003 3.61 995.0
2453868.72350 15.061 0.003 3.80 1133.0
2453868.87518 15.072 0.003 4.64 1069.0
2453869.70335 15.063 0.003 3.38 1178.0
2453869.88430 15.075 0.003 4.31 1362.0
2453872.90828 15.071 0.003 3.30 1279.0
2453873.65686 15.069 0.003 3.99 753.0
2453873.79903 15.079 0.003 3.69 704.0
2453873.87165 15.077 0.003 4.12 746.0
2453874.75530 15.067 0.003 4.62 664.0
2453875.66900 15.066 0.003 2.98 557.0
2453875.82487 15.078 0.003 4.09 684.0
2453875.91538 15.070 0.003 4.26 688.0
2453876.64621 15.079 0.002 4.24 545.0
2453877.64436 15.068 0.003 4.98 547.0
2453877.79566 15.075 0.003 3.58 585.0
2453877.86957 15.076 0.003 4.00 723.0
2453880.63512 15.072 0.003 4.46 597.0
2453880.84523 15.064 0.003 5.22 714.0
2453880.92405 15.068 0.003 4.51 833.0
2453881.67445 15.064 0.003 3.83 704.0
2453881.88589 15.065 0.003 3.68 759.0
2453882.58645 15.080 0.003 4.63 812.0
2453882.76274 15.080 0.003 4.16 619.0
2453882.83697 15.077 0.003 4.04 717.0
2453882.90576 15.071 0.003 3.52 687.0
2453883.65212 15.055 0.003 5.12 686.0
2453883.85264 15.072 0.003 3.87 635.0
2453886.61423 15.059 0.003 4.33 709.0
2453886.80702 15.061 0.003 3.81 564.0
2453886.87887 15.062 0.003 5.36 648.0
