event,class,param,truth,exozippy,exo_err_hi,exo_err_lo,exo_pull,mmxf_sol0,mmxf_err_sol0,mmxf_pull_sol0,mmxf_sol1,mmxf_err_sol1,mmxf_pull_sol1,note
128,omcassan,t_0,2458554.8868815,,2458554.9022,0.0028,,2458554.848530676,0.00942816911265254,4.067685182857432,2458554.9017988956,0.014100604690611362,-1.0579259450652885,
128,omcassan,u_0,0.141832,,0.14236,0.00039,,0.10942390953990634,0.002014238690941493,16.089498531549665,0.13989653315265102,0.00149490632132053,1.2947077818490278,
128,omcassan,t_E,18.2374,,18.174,0.026,,19.548172398577975,0.11202046337342964,-11.701187078725109,18.44663911641528,0.08014127883728683,-2.6108781822673883,
128,omcassan,rho,0.00606537,,0.01107,0.0013,,0.013369917068518505,0.09785842548526771,-0.07464402816922681,0.006748411133032847,0.0009551982436704174,-0.715077877874035,
128,omcassan,s,0.993145,,0.97542,0.00045,,0.8762226137548643,0.003941872012510637,29.661639412454186,0.9779180370448791,0.0009581416161159889,15.892184097843748,
128,omcassan,q,0.0012118,,0.0010827,4.7e-06,,0.0012090039090616133,5.198057766361217e-05,0.05379107089731628,0.0010450387181342774,1.3320984247972386e-05,12.518690718450909,
128,omcassan,alpha,,,-52.05,0.033,,-46.45931675216467,0.5287991416790625,,-52.070143582304205,0.3673244384429424,,"no global mapping from the master file's alpha convention exists (measured over all 44 events); reported for the record, not compared"
128,omcassan,mulensinstrument.Roman_W149.err_scale,,,0.9293,0.011,,,,,,,,
128,omcassan,mulensinstrument.Roman_Z087.err_scale,,,0.989,0.063,,,,,,,,
